time,rss_mb,cpu_percent,read_kbs,write_kbs,read_chars_kbs,write_chars_kbs,minor_faults_s,major_faults_s
2025-08-13 15:23:27.362360,741.16,449.5,389240.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.462887,741.16,439.6,361360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.563441,741.16,459.5,378400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.663985,741.16,429.5,413200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.764516,741.16,439.5,416840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.865053,741.16,429.5,417360.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:27.965566,741.16,449.5,376120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.066159,741.16,469.5,354400.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.169714,741.16,459.2,373600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.270236,741.16,449.4,416680.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.370821,741.16,459.4,388080.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.471366,741.16,449.4,375760.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.571929,741.16,449.4,398840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.672463,741.16,419.5,423200.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.772991,741.16,439.5,390120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.873546,741.16,479.4,358600.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:28.974068,741.16,449.5,367840.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.074612,741.16,449.4,385720.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.178599,741.16,459.3,370440.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.279164,741.16,459.4,364120.0,0.0,0.0,0.0,0.0,0.0
2025-08-13 15:23:29.379784,741.16,459.4,334560.0,0.0,0.0,0.0,0.0,0.0
