1 ,hnsw , 2500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,0.246381 ,0.272095 , 3675.191 ,0.272 ,1.063 , 1.687 ,23.383 ,1.000000 , 1638546
1 ,hnsw , 2500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,0.383004 ,0.316655 , 3158.015 ,0.317 ,1.407 , 2.160 ,22.231 ,1.000000 , 1638546
0 ,flat , 5000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.000613 ,0.098370 ,10165.715 ,0.098 ,0.217 , 0.283 ,22.457 ,1.000000 , 1920045
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,0.969111 ,0.052877 ,18911.766 ,0.053 ,0.203 , 0.268 , 9.217 ,0.973500 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,0.769141 ,0.061803 ,16180.388 ,0.062 ,0.349 , 8.690 ,10.179 ,0.995600 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,0.677618 ,0.092106 ,10857.103 ,0.092 ,0.447 , 0.740 ,17.817 ,0.999200 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,0.779869 ,0.142257 , 7029.554 ,0.142 ,0.686 , 1.969 ,10.194 ,0.999900 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,0.893818 ,0.190950 , 5236.977 ,0.191 ,0.936 , 6.197 ,10.002 ,1.000000 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,0.821123 ,0.298929 , 3345.276 ,0.299 ,1.252 , 2.283 ,10.585 ,1.000000 , 3277250
0 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,0.875956 ,0.377331 , 2650.195 ,0.377 ,1.617 , 6.139 , 8.550 ,1.000000 , 3277250
1 ,flat , 5000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.000626 ,0.075401 ,13262.389 ,0.075 ,0.215 , 0.222 , 0.291 ,1.000000 , 1920045
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,0.657984 ,0.052957 ,18883.392 ,0.053 ,0.204 , 0.268 ,15.420 ,0.972900 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,0.673245 ,0.066592 ,15016.918 ,0.067 ,0.352 , 5.075 , 5.993 ,0.996400 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,0.553987 ,0.096000 ,10416.716 ,0.096 ,0.453 , 0.828 ,20.077 ,0.999800 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,0.872366 ,0.156701 , 6381.582 ,0.157 ,0.676 , 1.204 ,24.000 ,0.999900 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,0.929122 ,0.197896 , 5053.159 ,0.198 ,0.933 , 3.496 ,10.737 ,1.000000 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,0.757899 ,0.299290 , 3341.238 ,0.299 ,1.257 , 1.925 ,21.777 ,1.000000 , 3277250
1 ,hnsw , 5000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,0.718832 ,0.339943 , 2941.671 ,0.340 ,1.616 , 2.541 ,22.586 ,1.000000 , 3277250
0 ,flat , 7500 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.000884 ,0.079758 ,12537.990 ,0.080 ,0.318 , 0.420 , 9.332 ,1.000000 , 2880045
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,1.423011 ,0.041704 ,23978.529 ,0.042 ,0.230 , 0.362 ,25.906 ,0.959300 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,1.128480 ,0.068538 ,14590.417 ,0.069 ,0.397 , 0.613 ,19.470 ,0.992700 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,1.252615 ,0.105098 , 9514.890 ,0.105 ,0.519 , 1.489 ,14.123 ,0.999100 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,1.254352 ,0.184515 , 5419.620 ,0.185 ,0.813 , 4.724 ,15.415 ,0.999500 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,1.503566 ,0.207579 , 4817.434 ,0.208 ,1.139 , 9.764 ,11.340 ,1.000000 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,1.338132 ,0.306692 , 3260.596 ,0.307 ,1.518 , 8.435 ,10.683 ,1.000000 , 4918514
0 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,1.281932 ,0.376619 , 2655.202 ,0.377 ,1.815 ,10.357 ,11.375 ,0.999900 , 4918514
1 ,flat , 7500 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.000947 ,0.109005 , 9173.920 ,0.109 ,0.314 , 0.322 , 0.469 ,1.000000 , 2880045
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,1.338721 ,0.046498 ,21506.108 ,0.046 ,0.218 , 0.243 , 8.715 ,0.958000 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,1.430661 ,0.075660 ,13217.014 ,0.076 ,0.412 , 4.869 , 6.229 ,0.992100 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,1.290405 ,0.113990 , 8772.675 ,0.114 ,0.528 , 1.310 ,16.460 ,0.999000 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,1.640633 ,0.188709 , 5299.158 ,0.189 ,0.771 , 1.673 ,25.764 ,0.999600 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,1.200206 ,0.220394 , 4537.320 ,0.220 ,1.067 , 5.608 ,10.397 ,0.999900 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,1.346815 ,0.300533 , 3327.418 ,0.301 ,1.391 , 2.375 ,22.790 ,0.999900 , 4918514
1 ,hnsw , 7500 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,1.319043 ,0.414855 , 2410.479 ,0.415 ,1.767 , 2.955 ,11.970 ,0.999900 , 4918514
0 ,flat ,10000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.001245 ,0.120018 , 8332.081 ,0.120 ,0.421 , 0.554 , 8.988 ,1.000000 , 3840045
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,2.188087 ,0.077249 ,12945.076 ,0.077 ,0.178 , 0.481 ,31.010 ,0.940200 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,1.975295 ,0.065921 ,15169.578 ,0.066 ,0.454 , 8.510 ,10.712 ,0.989000 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,1.940056 ,0.117616 , 8502.254 ,0.118 ,0.591 , 4.076 ,16.996 ,0.998100 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,2.704046 ,0.203322 , 4918.313 ,0.203 ,1.159 , 1.245 , 1.902 ,0.999700 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,2.077310 ,0.253904 , 3938.489 ,0.254 ,1.147 , 2.197 ,21.559 ,0.999900 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,1.551217 ,0.357715 , 2795.522 ,0.358 ,1.509 , 2.429 ,11.291 ,0.999900 , 6557858
0 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,1.852574 ,0.397365 , 2516.576 ,0.397 ,1.902 , 3.960 ,13.310 ,1.000000 , 6557858
1 ,flat ,10000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.001331 ,0.115053 , 8691.658 ,0.115 ,0.420 , 0.428 , 0.521 ,1.000000 , 3840045
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,1.450028 ,0.053182 ,18803.294 ,0.053 ,0.253 , 0.393 ,23.343 ,0.939400 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,1.451671 ,0.077832 ,12848.267 ,0.078 ,0.435 , 0.578 ,21.527 ,0.988900 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,1.912231 ,0.126905 , 7879.934 ,0.127 ,0.775 , 9.231 , 9.371 ,0.999000 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,2.168603 ,0.169249 , 5908.449 ,0.169 ,0.844 , 1.710 ,16.426 ,0.999300 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,1.784799 ,0.234981 , 4255.667 ,0.235 ,1.174 , 1.725 , 8.112 ,0.999700 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,1.523198 ,0.336623 , 2970.682 ,0.337 ,1.514 , 2.738 ,24.264 ,0.999900 , 6557858
1 ,hnsw ,10000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,1.777188 ,0.390012 , 2564.024 ,0.390 ,1.894 , 3.426 ,25.112 ,1.000000 , 6557858
0 ,flat ,25000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.003024 ,0.279181 , 3581.905 ,0.279 ,0.819 , 4.527 , 9.618 ,1.000000 , 9600045
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,8.574371 ,0.058200 ,17182.075 ,0.058 ,0.378 , 0.662 ,19.511 ,0.874800 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,128 ,7.179951 ,0.079638 ,12556.794 ,0.080 ,0.597 , 4.621 , 9.794 ,0.963000 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,256 ,8.753363 ,0.154030 , 6492.236 ,0.154 ,0.839 , 4.721 ,13.186 ,0.992200 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,384 ,7.887542 ,0.228101 , 4384.022 ,0.228 ,1.225 ,10.109 ,17.623 ,0.995700 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,512 ,9.447696 ,0.330689 , 3023.985 ,0.331 ,1.762 , 3.763 ,12.173 ,0.997800 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,640 ,8.316881 ,0.426493 , 2344.705 ,0.426 ,2.089 , 4.870 ,12.174 ,0.998600 ,16402882
0 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 ,768 ,4.391134 ,0.494555 , 2022.022 ,0.495 ,2.537 , 8.516 ,18.787 ,0.999200 ,16402882
1 ,flat ,25000 ,96 ,l2 ,10 ,1000 ,32 ,   ,    ,    ,0.003060 ,0.211649 , 4724.798 ,0.212 ,0.819 , 4.289 , 9.869 ,1.000000 , 9600045
1 ,hnsw ,25000 ,96 ,l2 ,10 ,1000 ,32 ,32 ,200 , 64 ,7.323633 ,0.065644 ,15233.722 ,0.066 ,0.344 , 0.593 ,19.028 ,0.876000 ,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,128,6.947874,0.097458,10260.826,0.097,0.472,3.784,23.579,0.960600,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,256,9.440585,0.171689,5824.500,0.172,0.806,5.245,22.688,0.992100,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,384,7.953135,0.243789,4101.906,0.244,1.192,2.835,24.437,0.996900,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,512,7.415238,0.309718,3228.746,0.310,1.629,7.500,17.888,0.997500,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,640,7.778513,0.420397,2378.702,0.420,2.106,6.601,13.824,0.999000,16402882
1,hnsw,25000,96,l2,10,1000,32,32,200,768,9.729230,0.595828,1678.335,0.596,2.572,3.904,5.173,0.999500,16402882
0,flat,50000,96,l2,10,1000,32,,,,0.006310,0.708849,1410.737,0.709,1.918,3.151,22.244,1.000000,19200045
0,hnsw,50000,96,l2,10,1000,32,32,200,64,23.911673,0.076747,13029.863,0.077,0.513,2.165,15.632,0.806000,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,128,27.257058,0.131169,7623.729,0.131,0.642,1.269,9.953,0.927500,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,256,23.705946,0.180675,5534.790,0.181,1.182,2.107,10.627,0.979400,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,384,10.665041,0.518333,1929.263,0.518,1.616,3.003,22.748,0.991300,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,512,11.327404,0.449481,2224.789,0.449,2.265,4.247,22.687,0.995100,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,640,25.688317,0.500441,1998.238,0.500,3.167,4.852,25.428,0.996600,32812578
0,hnsw,50000,96,l2,10,1000,32,32,200,768,27.222607,0.677382,1476.271,0.677,3.913,5.832,22.068,0.998100,32812578
1,flat,50000,96,l2,10,1000,32,,,,0.006363,0.744772,1342.694,0.745,2.060,3.013,18.670,1.000000,19200045
1,hnsw,50000,96,l2,10,1000,32,32,200,64,21.999021,0.069885,14309.251,0.070,0.496,8.875,10.414,0.808000,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,128,10.954982,0.116266,8600.970,0.116,0.774,1.471,20.269,0.921700,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,256,24.025663,0.189171,5286.209,0.189,1.160,2.417,23.896,0.977500,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,384,23.833123,0.321212,3113.206,0.321,1.909,3.431,24.227,0.990900,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,512,25.897434,0.395234,2530.144,0.395,2.547,11.824,12.760,0.994100,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,640,31.575504,0.563790,1773.711,0.564,3.346,3.844,29.518,0.996100,32812578
1,hnsw,50000,96,l2,10,1000,32,32,200,768,26.327641,0.672089,1487.897,0.672,3.619,4.971,26.920,0.997100,32812578
0,flat,100000,96,l2,10,1000,32,,,,0.012335,0.985318,1014.900,0.985,5.340,6.420,22.504,1.000000,38400045
0,hnsw,100000,96,l2,10,1000,32,32,200,64,66.078860,0.098107,10192.927,0.098,0.498,0.893,20.805,0.721800,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,128,64.435554,0.128876,7759.404,0.129,0.954,1.489,25.351,0.867000,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,256,70.466074,0.262510,3809.385,0.263,1.640,2.335,2.644,0.954100,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,384,78.457000,0.462299,2163.101,0.462,2.562,4.074,25.420,0.976300,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,512,66.344123,0.608514,1643.349,0.609,3.349,4.350,30.453,0.986100,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,640,57.305095,0.688614,1452.193,0.689,4.283,11.093,16.389,0.990000,65620834
0,hnsw,100000,96,l2,10,1000,32,32,200,768,69.964962,0.842836,1186.470,0.843,4.864,6.713,23.641,0.992600,65620834
1,flat,100000,96,l2,10,1000,32,,,,0.012776,1.387787,720.572,1.388,5.490,6.477,20.417,1.000000,38400045
1,hnsw,100000,96,l2,10,1000,32,32,200,64,62.142228,0.077807,12852.255,0.078,0.467,0.781,17.472,0.724300,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,128,79.613523,0.135900,7358.345,0.136,0.998,1.285,10.228,0.866700,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,256,61.149633,0.278217,3594.316,0.278,1.569,2.521,25.278,0.953300,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,384,64.383948,0.436027,2293.438,0.436,2.690,3.439,3.830,0.977600,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,512,62.018980,0.538588,1856.706,0.539,3.193,5.211,14.355,0.987000,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,640,66.260948,0.797182,1254.419,0.797,4.106,5.751,6.158,0.991400,65620834
1,hnsw,100000,96,l2,10,1000,32,32,200,768,57.160235,0.884953,1130.004,0.885,4.953,7.090,15.888,0.993500,65620834
0,flat,2500,128,l2,10,1000,32,,,,0.000424,0.119635,8358.781,0.120,0.147,0.156,8.324,1.000000,1280045
0,hnsw,2500,128,l2,10,1000,32,32,200,64,0.526561,0.054643,18300.681,0.055,0.183,0.228,15.544,0.985200,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,128,0.444020,0.072228,13844.988,0.072,0.296,0.413,20.539,0.998700,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,256,0.295747,0.101588,9843.679,0.102,0.518,2.908,9.377,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,384,0.285115,0.144495,6920.647,0.144,0.784,0.844,3.720,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,512,0.334975,0.196569,5087.284,0.197,0.815,1.216,22.314,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,640,0.251444,0.252738,3956.664,0.253,1.100,1.638,22.235,1.000000,1958546
0,hnsw,2500,128,l2,10,1000,32,32,200,768,0.258544,0.326632,3061.552,0.327,1.447,2.170,22.053,1.000000,1958546
1,flat,2500,128,l2,10,1000,32,,,,0.000434,0.038305,26106.354,0.038,0.145,0.153,0.156,1.000000,1280045
1,hnsw,2500,128,l2,10,1000,32,32,200,64,0.306794,0.037349,26774.729,0.037,0.183,0.212,21.321,0.986100,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,128,0.359337,0.071371,14011.212,0.071,0.297,0.370,9.128,0.998600,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,256,0.334110,0.100175,9982.527,0.100,0.514,0.535,0.989,1.000000,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,384,0.308130,0.125882,7943.924,0.126,0.571,1.016,24.199,0.999900,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,512,0.356605,0.208028,4807.042,0.208,0.810,1.314,25.766,1.000000,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,640,0.324786,0.303336,3296.679,0.303,1.104,1.803,23.819,0.999900,1958546
1,hnsw,2500,128,l2,10,1000,32,32,200,768,0.361978,0.329505,3034.852,0.330,1.451,2.183,10.893,1.000000,1958546
0,flat,5000,128,l2,10,1000,32,,,,0.000855,0.115373,8667.549,0.115,0.278,0.382,9.175,1.000000,2560045
0,hnsw,5000,128,l2,10,1000,32,32,200,64,1.058011,0.044883,22280.056,0.045,0.249,7.549,12.491,0.962000,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,128,0.888617,0.079747,12539.684,0.080,0.398,0.523,9.264,0.994600,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,256,0.864017,0.116719,8567.585,0.117,0.677,0.766,9.857,0.999300,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,384,0.879699,0.158365,6314.521,0.158,0.719,4.779,19.421,0.999900,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,512,0.900636,0.219797,4549.643,0.220,1.022,5.636,10.056,1.000000,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,640,0.955427,0.295581,3383.171,0.296,1.316,2.508,24.166,1.000000,3917250
0,hnsw,5000,128,l2,10,1000,32,32,200,768,0.986642,0.372323,2685.837,0.372,1.683,2.703,19.348,1.000000,3917250
1,flat,5000,128,l2,10,1000,32,,,,0.000815,0.099035,10097.488,0.099,0.278,0.288,0.291,1.000000,2560045
1,hnsw,5000,128,l2,10,1000,32,32,200,64,0.975761,0.070310,14222.777,0.070,0.243,0.401,21.143,0.963300,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,128,0.990489,0.075460,13252.120,0.075,0.395,0.560,21.733,0.994200,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,256,0.965484,0.102177,9786.982,0.102,0.484,0.839,23.244,0.999100,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,384,0.983551,0.145348,6880.038,0.145,0.713,1.369,25.196,0.999800,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,512,0.847867,0.225204,4440.419,0.225,0.981,1.624,20.520,1.000000,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,640,0.819008,0.300035,3332.942,0.300,1.315,1.833,2.258,1.000000,3917250
1,hnsw,5000,128,l2,10,1000,32,32,200,768,0.944652,0.372179,2686.880,0.372,1.669,1.769,26.519,1.000000,3917250
0,flat,7500,128,l2,10,1000,32,,,,0.001305,0.111905,8936.175,0.112,0.418,0.877,9.242,1.000000,3840045
0,hnsw,7500,128,l2,10,1000,32,32,200,64,1.954869,0.052147,19176.440,0.052,0.271,0.397,0.752,0.940000,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,128,1.423797,0.077443,12912.684,0.077,0.354,2.071,19.297,0.987800,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,256,1.352297,0.117003,8546.777,0.117,0.575,1.057,21.584,0.998400,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,384,1.518133,0.161029,6210.045,0.161,0.855,1.488,17.892,0.999500,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,512,1.276666,0.251254,3980.039,0.251,1.154,6.700,10.165,0.999500,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,640,1.452215,0.308186,3244.791,0.308,1.460,2.160,24.901,0.999800,5878514
0,hnsw,7500,128,l2,10,1000,32,32,200,768,1.822209,0.407885,2451.672,0.408,1.848,3.276,17.771,0.999900,5878514
1,flat,7500,128,l2,10,1000,32,,,,0.001358,0.138516,7219.365,0.139,0.409,0.417,0.466,1.000000,3840045
1,hnsw,7500,128,l2,10,1000,32,32,200,64,2.733119,0.083524,11972.645,0.084,0.258,0.493,25.957,0.943500,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,128,1.625407,0.080293,12454.402,0.080,0.453,0.468,0.510,0.989100,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,256,1.273547,0.130509,7662.315,0.131,0.784,0.812,0.886,0.998600,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,384,1.821137,0.179715,5564.360,0.180,0.849,3.095,10.120,0.999100,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,512,1.589237,0.253291,3948.031,0.253,1.120,1.699,23.708,0.999500,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,640,1.799066,0.333794,2995.861,0.334,1.456,2.608,10.875,0.999800,5878514
1,hnsw,7500,128,l2,10,1000,32,32,200,768,1.242284,0.411164,2432.119,0.411,1.833,3.886,11.502,0.999900,5878514
0,flat,10000,128,l2,10,1000,32,,,,0.001654,0.150289,6653.855,0.150,0.551,3.059,17.285,1.000000,5120045
0,hnsw,10000,128,l2,10,1000,32,32,200,64,3.718214,0.060074,16646.144,0.060,0.339,3.181,20.044,0.921500,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,128,3.275439,0.076651,13046.118,0.077,0.371,0.831,22.882,0.984700,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,256,2.339183,0.130499,7662.897,0.130,0.854,6.721,9.851,0.997600,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,384,2.003015,0.197780,5056.120,0.198,0.920,1.997,14.471,0.999400,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,512,2.673879,0.281117,3557.233,0.281,1.250,5.908,17.957,0.999300,7837858
0,hnsw,10000,128,l2,10,1000,32,32,200,640,1.651945,0.358609,2788.555,0.359,1.620,8.150,24.115,0.999800,7837858
